,COMBINED_C,WC2_0_BIO_10M_01,WC2_0_BIO_10M_04,WC2_0_BIO_10M_06,WC2_0_BIO_10M_11,WC2_0_BIO_10M_13,WC2_0_BIO_10M_16,PREDSEQ,MIN_INT,MAX_INT,PREDINT_WIDTH
793,66.0,2.092041721877953,727.7958475582113,-13.191749572753904,-6.76937488714854,75.0,220.0,-0.39211435753475277,-1.0529741048812868,1.334081506168806,2.387055611050093
794,327.0,4.906520796318849,670.1812708801559,-8.2837495803833,-2.899041622877121,165.0,445.0,1.4057596417089795,-1.523331880569458,6.360610008239746,7.883941888809204
798,3.0,-0.6288646062215171,1331.129263682127,-27.49850082397461,-17.976541678110763,105.0,258.0,-0.14743443714554916,-1.0529741048812868,1.3395209583958811,2.3924950632771678
800,1.0,6.973836787045003,501.5791832181665,-3.3984770774841313,1.1782572070757549,308.0,806.0,2.03380851433446,0.26280397176742604,4.96411527279862,4.701311301031193
804,77.0,0.054062544057767,691.7890614619103,-13.960749626159668,-8.206499834855398,91.0,270.0,0.07722779018198096,-1.0529741048812868,1.7243591547012331,2.77733325958252
805,46.0,-1.4998854994773858,894.7983186896724,-19.622249603271484,-12.279999971389772,75.0,208.0,0.1451438137876779,-1.0529741048812868,1.3395209583958811,2.3924950632771678
806,0.0,6.039041712880135,754.3843701683404,-10.123250007629396,-2.9832500120004015,102.0,294.0,0.06977388312439858,-0.372127581079007,1.4592235893011103,1.8313511703801173
807,21.0,-1.9290313273668291,926.3980508978467,-19.99850082397461,-12.995625257492065,96.0,254.0,-0.1374736074936108,-1.0529741048812868,1.334081506168806,2.387055611050093
810,0.0,0.5907291769981379,730.6706207052473,-14.731749534606935,-8.397208273410799,60.0,162.0,-0.2786267668821538,-1.0529741048812868,1.2494686287468952,2.3024427336281823
811,0.0,0.449177045375109,1010.2502098551881,-19.308000564575195,-11.732958475748696,109.0,275.0,-0.0918893494666959,-1.0529741048812868,1.4386602073907866,2.4916343122720734
812,2.0,-1.4364895994464562,900.8004492309884,-18.645000457763672,-11.933208306630455,115.0,297.0,-0.018740407179424882,-1.0529741048812868,2.054561573266984,3.1075356781482713
819,32.0,1.8676042035222051,1039.8872545546146,-18.74449920654297,-11.183958133061726,88.0,231.0,-0.21251779554077174,-1.0529741048812868,1.334081506168806,2.387055611050093
821,0.0,0.648864594598611,856.474182068301,-17.484750747680664,-9.912458380063377,140.0,358.0,-0.07134515619735333,-1.0529741048812868,1.7586753755807902,2.8116494804620773
822,316.0,7.3402778369685,412.2989721213709,-1.0951951742172241,2.9087587272127475,263.0,722.0,4.022237950994422,-1.178407430648804,6.5543036460876465,7.73271107673645
824,36.0,-1.130218784014384,997.8377557410028,-21.460500717163086,-13.79212522506714,68.0,189.0,-0.0077536047867953,-1.0529741048812868,1.334081506168806,2.387055611050093
826,128.0,2.8422603843112793,745.8982703825399,-13.90524959564209,-6.390249927838642,128.0,369.0,1.3657992461125954,-0.5536550304975885,2.1638822555541988,2.7175372860517872
829,76.0,-0.219249991079172,866.9981940347841,-17.074249267578125,-10.406166474024452,91.0,247.0,0.4232327728931161,-1.0529741048812868,1.304762125015259,2.357736229896546
830,106.0,-1.627572871744633,1276.80756464385,-27.26799964904785,-18.369541645050045,69.0,176.0,1.0062916478945416,-0.813949384064581,2.129691749811173,2.943641133875754
831,54.0,3.598447952419519,800.0508492802343,-14.30049991607666,-6.437458395957947,73.0,195.0,0.10069137710769714,-1.0529741048812868,1.334081506168806,2.387055611050093
832,7.0,1.260989673435688,781.8979270057024,-14.448249816894533,-8.211249848206839,88.0,243.0,-0.34430983047991126,-1.0529741048812868,1.309686639119346,2.3626607440006326
833,37.0,3.098916681638608,702.0306414092764,-11.108750343322754,-5.272333266834418,99.0,289.0,0.0603303078887956,-1.048171997070313,0.7535676956176759,1.8017396926879887
834,98.0,0.806968804448843,814.7782411424638,-15.621000289916992,-8.821083267529808,107.0,281.0,0.8274020245209913,-1.0529741048812868,2.130086421966553,3.1830605268478402
836,0.0,0.40432288249333703,947.2203625081331,-18.29075050354004,-10.909250020980835,117.0,302.0,-0.0437753377922669,-1.0529741048812868,1.7586753755807902,2.8116494804620773
838,0.0,1.85140614087383,954.5483513138921,-18.210750579833984,-10.219791730244957,67.0,186.0,-0.2710557137955861,-1.0529741048812868,1.334081506168806,2.387055611050093
842,0.0,-0.96300012866656,1348.4198054587039,-27.831499099731445,-18.299625078837078,90.0,219.0,-0.2014337898937449,-1.0529741048812868,1.334081506168806,2.387055611050093
843,165.0,-0.183156311667214,857.5762868170295,-18.211000442504886,-10.793208479881287,72.0,204.0,1.189390253727924,-1.0529741048812868,2.29885196685791,3.3518260717391968
844,390.0,6.898843785747887,406.66997793313834,-1.3350000381469729,2.5997499674558644,302.0,818.0,4.636481355862215,-3.231088367597112,6.5543036460876465,9.785392013684758
845,11.0,-1.088822936018308,933.0715342063523,-20.209499359130856,-12.6587499777476,68.0,197.0,-0.28342723792357205,-1.0529741048812868,1.334081506168806,2.387055611050093
846,91.0,-1.3104895850022629,818.1875945192315,-17.401500701904293,-11.019000132878624,122.0,341.0,0.7528283597646136,-1.0529741048812868,1.9373659700155286,2.9903400748968156
848,146.0,4.305229236682257,830.5393886329799,-14.516249656677244,-6.173291544119518,72.0,191.0,1.278392727383497,-0.599454164505005,2.29885196685791,2.898306131362915
849,0.0,9.130825524528822,429.2283113656628,0.563888907432556,4.4006172617276516,447.0,1271.0,2.787955434101188,-3.932739734649658,7.250730991363525,11.183470726013184
852,3.0,8.523567697964609,424.32562117009627,-0.112890623509884,3.7082031033933163,375.0,1038.0,2.017727418368063,-0.9240629754206249,5.501175880432129,6.425238855852754
853,221.0,6.930750076969463,471.85795919572007,-2.977250099182129,1.834875027338664,479.0,1326.0,5.26022044338666,1.7743514776229858,9.062826156616213,7.288474678993227
854,0.0,-2.435697957873344,888.6109115552301,-19.61124992370605,-13.042041699091591,78.0,219.0,-0.27618310583477085,-1.0529741048812868,1.334081506168806,2.387055611050093
855,16.0,3.6678228747720514,766.3270023850833,-12.536250114440918,-5.61625002945463,95.0,276.0,-0.1543950013754558,-1.0529741048812868,0.9873952269554143,2.0403693318367013
856,19.0,2.6022812277078633,752.2034498477485,-12.697999954223633,-6.438750038544338,127.0,365.0,-0.10769775203726482,-1.0529741048812868,1.8538911372423186,2.9068652421236054
858,39.0,2.534885510802269,918.8076665045364,-17.069999694824222,-9.334124942620596,59.0,165.0,0.22631520335540642,-1.0529741048812868,1.344442367553711,2.3974164724349976
859,113.0,2.3467290820553903,803.7186226639623,-15.791000366210938,-7.791500175992647,56.0,154.0,1.1645135392353223,-0.8075618052086808,2.248010678489604,3.0555724836982847
860,5.0,-0.08439585318168,797.8367053068748,-15.17924976348877,-9.462041656176247,135.0,363.0,-0.14541423189114372,-1.0529741048812868,1.7586753755807902,2.8116494804620773
861,67.0,-1.4332604383428893,1099.2742874362998,-22.99349975585937,-15.466833353042604,68.0,180.0,0.2581625558946709,-1.0529741048812868,1.344442367553711,2.3974164724349976
864,0.0,-1.24141655365626,1015.9634592252829,-22.01749992370605,-14.119125048319496,67.0,183.0,-0.2696591662706926,-1.0529741048812868,1.334081506168806,2.387055611050093
865,100.0,1.9109895775715509,917.4505522153876,-17.011999130249027,-9.60195811589559,69.0,191.0,0.853698312632161,-0.9394373624933514,1.6291389465332031,2.5685763090265548
867,6.0,1.9381145661075907,651.9382212572299,-11.612250328063965,-5.702833354473113,170.0,494.0,-0.0019848464393576702,-1.0529741048812868,1.5239049196243293,2.576879024505616
869,42.0,3.8993646142383422,741.0661824264736,-11.46150016784668,-4.915916725993156,131.0,380.0,0.18400523755568104,-0.11835565536825901,1.962594468599229,2.080950123967488
870,132.0,5.932197911043963,809.6955400648413,-11.338250160217285,-4.050875008106232,49.0,140.0,1.055518756164813,-1.129263639450073,2.29885196685791,3.4281156063079834
871,15.0,-2.0224166760842,940.1024556918419,-20.70249938964844,-13.543041547139484,76.0,211.0,-0.24585405742706082,-1.0529741048812868,1.334081506168806,2.387055611050093
872,97.0,-0.099083294471105,876.9067032323587,-18.562000274658203,-11.040208339691162,66.0,188.0,0.7839761967570785,-0.9394373624933514,1.6291389465332031,2.5685763090265548
873,223.0,4.6904062901933985,580.4063471776633,-6.591750144958496,-1.6415000458558402,300.0,804.0,0.6727101875274215,-1.079299926757813,1.9800072908401491,3.0593072175979623
874,33.0,-0.410270734379689,861.3162296205078,-16.639249801635742,-10.324291586875916,114.0,297.0,-0.018220130117951584,-1.0529741048812868,2.054561573266984,3.1075356781482713
876,181.0,2.288572867711385,854.2289429790338,-16.799999237060547,-8.350249856710434,90.0,240.0,1.3363646196646435,-1.0529741048812868,2.29885196685791,3.3518260717391968
877,259.0,0.48254166543483706,733.9621593160155,-13.400250434875488,-7.715416709582012,219.0,600.0,0.8624753939010616,-0.7120641547737824,2.852890014648438,3.5649541694222204
881,58.0,3.102676956603924,777.5966993507081,-14.052499771118164,-6.5475834409395866,62.0,170.0,0.05181357263687088,-1.0529741048812868,1.334081506168806,2.387055611050093
883,91.0,1.8353541267958158,765.073597272263,-13.461000442504885,-7.366208503643673,111.0,309.0,0.8464138219219294,-1.0529741048812868,2.130086421966553,3.1830605268478402
884,136.0,1.677031243840853,935.436195200945,-17.543750762939453,-10.127166827519737,72.0,194.0,1.1570348109614845,-1.0529741048812868,2.29885196685791,3.3518260717391968
886,0.0,-1.8907083993156748,1373.7900377260898,-28.65225028991699,-19.00666681925456,77.0,196.0,-0.24803985643397966,-1.0529741048812868,1.334081506168806,2.387055611050093
890,0.0,-0.552187487483025,1350.6251872211792,-27.72024917602539,-18.003791650136314,83.0,203.0,-0.2400906867748138,-1.0529741048812868,1.334081506168806,2.387055611050093
891,170.0,-0.100572862972816,855.1722554332703,-18.010000228881836,-10.51016652584076,96.0,265.0,1.37891083302079,-1.0529741048812868,2.29885196685791,3.3518260717391968
892,350.0,6.862971127033234,411.21038801531995,-1.5268844366073608,2.5311558345953618,297.0,818.0,4.531346618017301,-1.178407430648804,6.5543036460876465,7.73271107673645
893,81.0,4.6904062901933985,580.4063471776633,-6.591750144958496,-1.6415000458558402,300.0,804.0,0.7375683393201304,-0.752092361450195,1.792029619216919,2.544121980667114
894,20.0,2.5432708611090984,801.1402994439918,-15.771249771118164,-7.497874855995178,44.0,115.0,-0.31369045353510044,-1.0529741048812868,1.334081506168806,2.387055611050093
895,122.0,0.13292709024002197,799.84421635501,-15.447500228881836,-9.538749933242796,198.0,567.0,1.243086307967681,-0.6662650207663658,2.29885196685791,2.965116987624276
896,66.0,-1.0418541195491948,944.4870816483302,-20.111749649047848,-12.591458320617676,84.0,218.0,0.008478518328132663,-1.0529741048812868,1.344442367553711,2.3974164724349976
897,162.0,-0.233458414673805,1332.805343288987,-26.99150085449219,-17.572208722432453,87.0,213.0,1.285398542332532,-1.0529741048812868,2.29885196685791,3.3518260717391968
898,63.0,2.558135431259871,869.829266681038,-15.597999572753904,-8.118624935547508,90.0,237.0,-0.15619144417600533,-1.0529741048812868,1.344442367553711,2.3974164724349976
899,46.0,0.109802094598611,1241.8594209444195,-24.65475082397461,-15.786250114440918,91.0,225.0,0.10757772993066225,-1.0529741048812868,1.344442367553711,2.3974164724349976
901,0.0,3.4633852988481517,769.1243697926152,-12.762749671936035,-5.991416672865549,58.0,158.0,-0.3350024838294318,-1.0529741048812868,1.334081506168806,2.387055611050093
906,39.0,-1.410999972373247,1141.2137911222353,-23.77474975585937,-16.074333349863686,63.0,168.0,0.2052797894213547,-1.0529741048812868,1.344442367553711,2.3974164724349976
909,0.0,-0.97986459483703,914.9731790562975,-19.956249237060547,-12.217791716257732,81.0,223.0,-0.23715986636268066,-1.0529741048812868,1.334081506168806,2.387055611050093
910,15.0,1.236489659951379,839.8488446063344,-15.657999992370605,-9.160958250363668,90.0,237.0,-0.2735656909545905,-1.0529741048812868,1.334081506168806,2.387055611050093
911,57.0,1.574510411669811,780.718756914579,-15.574749946594238,-8.099749947587647,59.0,162.0,0.018940643481113545,-1.0529741048812868,1.334081506168806,2.387055611050093
912,62.0,-1.7621562580267591,1007.0807027766484,-21.40074920654297,-14.14383339881897,81.0,207.0,-0.11467482638451386,-1.0529741048812868,1.344442367553711,2.3974164724349976
913,0.0,0.450812510214746,928.4145610552098,-18.938499450683594,-11.15095829963684,70.0,197.0,-0.2915432678981774,-1.0529741048812868,1.334081506168806,2.387055611050093
914,0.0,-1.146937457223733,1128.5965856933306,-23.360000610351566,-15.703791697820026,62.0,172.0,-0.2347657109662376,-1.0529741048812868,1.334081506168806,2.387055611050093
916,100.0,0.930197863529126,879.8272383827863,-17.352750778198242,-10.17775015036265,67.0,185.0,0.8408350583131634,-0.813949384064581,1.6291389465332031,2.443088330597784
917,10.0,3.8203437725702916,819.2469837581161,-14.253000259399414,-6.4496665994326285,128.0,362.0,-0.07509931045460273,-1.0529741048812868,1.7586753755807902,2.8116494804620773
918,80.0,-1.909479156136513,1041.982389903624,-21.975250244140625,-15.010000069936115,68.0,192.0,0.5297947351899945,-1.129263639450073,1.304762125015259,2.434025764465332
920,156.0,1.04391664887468,850.2110095430291,-15.869999885559082,-9.48841667175293,98.0,264.0,1.313822365810191,-1.0529741048812868,2.29885196685791,3.3518260717391968
921,82.0,2.819031258424123,827.3721023500397,-15.397500038146973,-7.696166813373567,52.0,148.0,0.5985960333062926,-1.129263639450073,1.304762125015259,2.434025764465332
922,0.0,-1.24141655365626,1015.9634592252829,-22.01749992370605,-14.119125048319496,67.0,183.0,-0.2696591662706926,-1.0529741048812868,1.334081506168806,2.387055611050093
923,0.0,2.675374987224738,926.7382855972589,-17.4375,-9.18820827205976,65.0,177.0,-0.2294068894884694,-1.0529741048812868,1.334081506168806,2.387055611050093
927,0.0,1.94712503751119,920.3914315720035,-17.707000732421875,-9.730125168959301,63.0,176.0,-0.23218753546090565,-1.0529741048812868,1.334081506168806,2.387055611050093
929,102.0,3.98905207713445,804.2835671739784,-14.23550033569336,-5.917791754007339,73.0,204.0,1.124944907841559,-0.5030349350157071,1.6836381768672632,2.1866731118829703
931,22.0,-0.211916609977682,867.5286782247931,-18.454500198364254,-10.998083194096882,66.0,190.0,-0.3534612397010089,-1.0529741048812868,1.334081506168806,2.387055611050093
933,36.0,-1.027270836134752,1208.0509860039024,-24.92449951171875,-16.82045825322469,65.0,171.0,0.05385455146839582,-1.0529741048812868,1.344442367553711,2.3974164724349976
934,115.0,8.467394109815357,438.1505905991604,-0.47460317611694297,3.586419726411501,481.0,1355.0,3.4436857678904746,-3.932739734649658,9.062826156616213,12.995565891265871
937,73.0,3.102676956603924,777.5966993507081,-14.052499771118164,-6.5475834409395866,62.0,170.0,0.4037586880864474,-1.0529741048812868,1.3395209583958811,2.3924950632771678
939,35.0,0.45874999898175395,744.425176910011,-15.066499710083008,-8.776041666666666,58.0,158.0,-0.11856354790486477,-1.0529741048812868,1.334081506168806,2.387055611050093
940,36.0,4.263406296571095,605.510256842291,-7.4392499923706055,-2.451541701952616,220.0,595.0,0.3955235823878234,-1.3633469820022581,1.5252993732690818,2.88864635527134
942,165.0,4.3622572869062415,591.3351653256196,-6.965048789978027,-2.354261040687561,261.0,763.0,0.7288547735226414,-0.8721163144466498,1.9740938522378775,2.846210166684527
944,91.0,2.588479100416104,898.424190986764,-16.414749145507812,-8.692541489998499,71.0,199.0,0.9050179893114324,-1.0529741048812868,1.5664108335971834,2.61938493847847
945,18.0,5.474022398392361,564.4470526839068,-5.704230785369872,-0.9750640789667758,353.0,1003.0,0.49785335346272463,-3.5243654251098633,1.945112466812134,5.469477891921997
946,109.0,2.0247707851231103,1129.0133304046713,-20.635749816894528,-12.500125090281166,78.0,210.0,1.1258112626048176,-1.0529741048812868,2.130086421966553,3.1830605268478402
947,0.0,-2.4198645551999407,1008.5885125827748,-22.0987491607666,-14.8794584274292,67.0,192.0,-0.2757797210404623,-1.0529741048812868,1.334081506168806,2.387055611050093
948,6.0,-1.913479074835777,979.9767837852015,-21.42849922180176,-14.056416352589927,72.0,203.0,-0.2623625930844896,-1.0529741048812868,1.334081506168806,2.387055611050093
949,9.0,3.2222499909500284,774.6803769056206,-13.392250061035154,-6.291208475828171,94.0,263.0,-0.18848050277372033,-1.0529741048812868,1.2820483303927301,2.335022435274017
954,115.0,3.758302144706249,865.4277983420781,-15.282750129699707,-7.103750069936115,94.0,264.0,1.5652675764605977,0.07040582076328461,2.29885196685791,2.2284461460946257
958,0.0,1.2210728588203592,1071.020996687045,-19.846250534057614,-12.114875316619873,85.0,217.0,-0.24162119311806482,-1.0529741048812868,1.334081506168806,2.387055611050093
959,0.0,6.769488098720711,493.1029519850738,-2.894225597381592,1.318503936131795,441.0,1216.0,3.213727402861232,-1.0111443996429441,8.140194758258334,9.151339157901278
960,3.0,1.745250008068979,653.0579061211041,-12.262749671936035,-5.887874892602365,224.0,662.0,-0.02914040541906859,-1.0529741048812868,1.9710867404937742,3.024060845375061
